600.000000	0.544880  
599.000000	0.545610  
598.000000	0.546340  
597.000000	0.547040  
596.000000	0.547700  
595.000000	0.548410  
594.000000	0.549240  
593.000000	0.550170  
592.000000	0.551150  
591.000000	0.552200  
590.000000	0.553360  
589.000000	0.554640  
588.000000	0.556030  
587.000000	0.557600  
586.000000	0.559339  
585.000000	0.561200  
584.000000	0.563140  
583.000000	0.565170  
582.000000	0.567310  
581.000000	0.569540  
580.000000	0.571800  
579.000000	0.574030  
578.000000	0.576180  
577.000000	0.578220  
576.000000	0.580200  
575.000000	0.582160  
574.000000	0.584160  
573.000000	0.586120  
572.000000	0.588010  
571.000000	0.589840  
570.000000	0.591650  
569.000000	0.593450  
568.000000	0.595210  
567.000000	0.596940  
566.000000	0.598680  
565.000000	0.600440  
564.000000	0.602170  
563.000000	0.603909  
562.000000	0.605550  
561.000000	0.606970  
560.000000	0.608090  
559.000000	0.609100  
558.000000	0.610370  
557.000000	0.611910  
556.000000	0.613610  
555.000000	0.615330  
554.000000	0.617020  
553.000000	0.618710  
552.000000	0.620380  
551.000000	0.622050  
550.000000	0.623730  
549.000000	0.625430  
548.000000	0.627109  
547.000000	0.628780  
546.000000	0.630400  
545.000000	0.631980  
544.000000	0.633570  
543.000000	0.635159  
542.000000	0.636760  
541.000000	0.638330  
540.000000	0.639950  
539.000000	0.641680  
538.000000	0.643450  
537.000000	0.645210  
536.000000	0.646950  
535.000000	0.648690  
534.000000	0.650460  
533.000000	0.652250  
532.000000	0.654050  
531.000000	0.655860  
530.000000	0.657680  
529.000000	0.659520  
528.000000	0.661400  
527.000000	0.663310  
526.000000	0.665210  
525.000000	0.667090  
524.000000	0.668940  
523.000000	0.670810  
522.000000	0.672650  
521.000000	0.674480  
520.000000	0.676340  
519.000000	0.678250  
518.000000	0.680210  
517.000000	0.682160  
516.000000	0.684090  
515.000000	0.685990  
514.000000	0.687910  
513.000000	0.689840  
512.000000	0.691760  
511.000000	0.693630  
510.000000	0.695490  
509.000000	0.697390  
508.000000	0.699360  
507.000000	0.701380  
506.000000	0.703400  
505.000000	0.705410  
504.000000	0.707400  
503.000000	0.709369  
502.000000	0.711320  
501.000000	0.713290  
500.000000	0.715270  
499.000000	0.717290  
498.000000	0.719300  
497.000000	0.721280  
496.000000	0.723249  
495.000000	0.725220  
494.000000	0.727230  
493.000000	0.729280  
492.000000	0.731360  
491.000000	0.733440  
490.000000	0.735490  
489.000000	0.737540  
488.000000	0.739610  
487.000000	0.741690  
486.000000	0.743750  
485.000000	0.745780  
484.000000	0.747870  
483.000000	0.750080  
482.000000	0.752350  
481.000000	0.754620  
480.000000	0.756890  
479.000000	0.759200  
478.000000	0.761580  
477.000000	0.764050  
476.000000	0.766590  
475.000000	0.769200  
474.000000	0.771840  
473.000000	0.774490  
472.000000	0.777200  
471.000000	0.779990  
470.000000	0.782910  
469.000000	0.785950  
468.000000	0.789060  
467.000000	0.792180  
466.000000	0.795270  
465.000000	0.798370  
464.000000	0.801560  
463.000000	0.804790  
462.000000	0.808060  
461.000000	0.811370  
460.000000	0.814700  
459.000000	0.817990  
458.000000	0.821200  
457.000000	0.824410  
456.000000	0.827650  
455.000000	0.830890  
454.000000	0.834120  
453.000000	0.837330  
452.000000	0.840550  
451.000000	0.843870  
450.000000	0.847330  
449.000000	0.850900  
448.000000	0.854530  
447.000000	0.858230  
446.000000	0.862030  
445.000000	0.865980  
444.000000	0.870000  
443.000000	0.874000  
442.000000	0.878080  
441.000000	0.882240  
440.000000	0.886440  
439.000000	0.890540  
438.000000	0.894570  
437.000000	0.898580  
436.000000	0.902620  
435.000000	0.906700  
434.000000	0.910780  
433.000000	0.914840  
432.000000	0.918870  
431.000000	0.922870  
430.000000	0.926830  
429.000000	0.930740  
428.000000	0.934630  
427.000000	0.938630  
426.000000	0.942750  
425.000000	0.946910  
424.000000	0.951030  
423.000000	0.954830  
422.000000	0.958250  
421.000000	0.961350  
420.000000	0.964470  
419.000000	0.968110  
418.000000	0.972150  
417.000000	0.976370  
416.000000	0.980519  
415.000000	0.984660  
414.000000	0.988880  
413.000000	0.993120  
412.000000	0.997380  
411.000000	1.001700  
410.000000	1.006140  
409.000000	1.010600  
408.000000	1.014960  
407.000000	1.019220  
406.000000	1.023540  
405.000000	1.027960  
404.000000	1.032420  
403.000000	1.036860  
402.000000	1.041370  
401.000000	1.045980  
400.000000	1.050610  
399.000000	1.055120  
398.000000	1.059600  
397.000000	1.064200  
396.000000	1.068880  
395.000000	1.073580  
394.000000	1.078260  
393.000000	1.082940  
392.000000	1.087670  
391.000000	1.092400  
390.000000	1.097200  
389.000000	1.102110  
388.000000	1.107130  
387.000000	1.112550  
386.000000	1.118050  
385.000000	1.123180  
384.000000	1.127100  
383.000000	1.129320  
382.000000	1.131350  
381.000000	1.134470  
380.000000	1.139720  
379.000000	1.146400  
378.000000	1.153240  
377.000000	1.159390  
376.000000	1.164630  
375.000000	1.169420  
374.000000	1.174100  
373.000000	1.179570  
372.000000	1.186230  
371.000000	1.193580  
370.000000	1.200370  
369.000000	1.206200  
368.000000	1.211550  
367.000000	1.217100  
366.000000	1.223170  
365.000000	1.229340  
364.000000	1.235520  
363.000000	1.241920  
362.000000	1.248370  
361.000000	1.254930  
360.000000	1.261770  
359.000000	1.267900  
358.000000	1.273920  
357.000000	1.279830  
356.000000	1.285880  
355.000000	1.292360  
354.000000	1.298530  
353.000000	1.304840  
352.000000	1.311900  
351.000000	1.320320  
350.000000	1.329700  
349.000000	1.338910  
348.000000	1.347370  
347.000000	1.355590  
346.000000	1.363920  
345.000000	1.371710  
344.000000	1.378330  
343.000000	1.385560  
342.000000	1.395130  
341.000000	1.407160  
340.000000	1.419980  
339.000000	1.431110  
338.000000	1.440690  
337.000000	1.450470  
336.000000	1.461420  
335.000000	1.474070  
334.000000	1.483910  
333.000000	1.489680  
332.000000	1.494150  
331.000000	1.502520  
330.000000	1.515030  
329.000000	1.533360  
328.000000	1.557760  
327.000000	1.593150  
326.000000	1.633060  
325.000000	1.663150  
324.000000	1.683140  
323.000000	1.692650  
322.000000	1.704500  
321.000000	1.719800  
320.000000	1.735070  
319.000000	1.752820  
318.000000	1.769640  
317.000000	1.787360  
316.000000	1.805670  
315.000000	1.825380  
314.000000	1.848560  
313.000000	1.872180  
312.000000	1.893930  
311.000000	1.916000  
310.000000	1.942350  
309.000000	1.969150  
308.000000	1.986580  
307.000000	1.996710  
306.000000	2.028520  
305.000000	2.097630  
304.000000	2.199100  
303.000000	2.278860  
302.000000	2.406780  
301.000000	3.067390  
300.000000	4.313670  
299.000000	5.498220  
298.000000	6.096790  
297.000000	6.047500  
296.000000	6.000000  
295.000000	6.000000  
294.000000	6.000000  
293.000000	6.000000  
292.000000	6.000000  
291.000000	6.000000  
290.000000	6.000000  
289.000000	6.000000  
288.000000	6.000000  
287.000000	6.000000  
